s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.3260368E+002, 7.0572801E-001, 4.1862834E+001,-6.7262652E+001, 2.0978327E+001,-1.8497316E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2112694E-002,-3.7342603E+000, 3.9777182E-005
 1.3320062E+002, 6.6651783E-001, 4.1081792E+001,-6.6246418E+001, 2.0917426E+001,-1.3825351E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0091008E-002,-3.5945070E+000, 3.7721661E-005
 1.3380772E+002, 6.7457698E-001, 4.0292669E+001,-6.5208245E+001, 2.0405312E+001,-1.1669911E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4301064E-002,-3.8473570E+000, 3.7066808E-005
 1.3440591E+002, 6.6571218E-001, 3.9542110E+001,-6.3988411E+001, 2.0242007E+001,-6.6100977E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4875489E-002,-3.5451921E+000, 3.6401137E-005
 1.3500035E+002, 6.3759132E-001, 3.8896645E+001,-6.3146160E+001, 2.0045815E+001,-1.0564366E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7944412E-003,-3.5766727E+000, 3.5696172E-005
 1.3560599E+002, 6.4355146E-001, 3.8091131E+001,-6.2477682E+001, 2.0350266E+001,-1.1349638E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1256116E-002,-3.4040836E+000, 3.5496009E-005
 1.3620068E+002, 6.1039321E-001, 3.7378039E+001,-6.1748655E+001, 2.0470808E+001,-1.2622562E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9954117E-002,-3.3020370E+000, 3.5282545E-005
 1.3680528E+002, 6.4309444E-001, 3.6669486E+001,-6.0599583E+001, 1.9848743E+001,-1.6650230E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0307263E-003,-3.4549098E+000, 3.5159474E-005
 1.3740532E+002, 6.0497738E-001, 3.5984697E+001,-5.9746465E+001, 1.9757828E+001,-1.1067499E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8743386E-002,-3.4100301E+000, 3.3531700E-005
 1.3800629E+002, 5.8072069E-001, 3.5315156E+001,-5.9202517E+001, 2.0109732E+001,-1.5271646E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2682694E-002,-3.2121804E+000, 3.2140131E-005
 1.3860399E+002, 5.5330172E-001, 3.4697953E+001,-5.8085472E+001, 1.9482001E+001,-1.6835194E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6253283E-002,-3.3690515E+000, 3.0807670E-005
 1.3920633E+002, 5.3019249E-001, 3.4027504E+001,-5.7308549E+001, 1.9548645E+001,-2.0327116E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5551410E-003,-3.2225344E+000, 2.9426411E-005
 1.3980029E+002, 5.0051942E-001, 3.3361029E+001,-5.6619665E+001, 1.9809425E+001,-2.9267384E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6775388E-002,-2.9779592E+000, 2.7760853E-005
