s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.0920460E+002, 3.9822994E+000, 7.6087987E+001,-1.1216617E+002, 2.4711554E+001,-1.6423498E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5659276E-002,-7.5485655E+000, 2.1831196E-004
 1.0980325E+002, 3.8491165E+000, 7.5313311E+001,-1.1039187E+002, 2.3551584E+001,-1.7076620E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9805317E-003,-7.8486226E+000, 2.1755863E-004
 1.1040462E+002, 3.7446829E+000, 7.4324175E+001,-1.0993341E+002, 2.4896195E+001,-1.6003386E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4303976E-002,-7.1283902E+000, 2.0809441E-004
 1.1100426E+002, 3.6575064E+000, 7.3136161E+001,-1.0763471E+002, 2.3769795E+001,-2.0389731E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8714563E-002,-7.2751489E+000, 2.0347283E-004
 1.1160035E+002, 3.5471444E+000, 7.1587777E+001,-1.0634639E+002, 2.3898736E+001,-1.5094712E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8128361E-002,-7.4636786E+000, 1.9858411E-004
 1.1220369E+002, 3.4904574E+000, 7.1109709E+001,-1.0525922E+002, 2.3795090E+001,-1.5343724E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4699977E-002,-7.0173984E+000, 1.9160886E-004
 1.1280457E+002, 3.3498573E+000, 6.9938254E+001,-1.0418211E+002, 2.4588918E+001,-1.1396932E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5526618E-002,-6.4190524E+000, 1.8714890E-004
 1.1340147E+002, 3.3164662E+000, 6.8839880E+001,-1.0297367E+002, 2.4317594E+001,-1.4237328E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8978559E-002,-6.6421059E+000, 1.8320100E-004
 1.1400494E+002, 3.2414858E+000, 6.7700719E+001,-1.0156229E+002, 2.3988500E+001,-1.2314498E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1543818E-002,-6.7547349E+000, 1.8121327E-004
 1.1460564E+002, 3.1499778E+000, 6.6812396E+001,-1.0082387E+002, 2.4618810E+001,-7.7819599E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5039313E-002,-6.3205095E+000, 1.7558477E-004
 1.1520638E+002, 3.0585293E+000, 6.5544115E+001,-9.8635142E+001, 2.3628794E+001,-8.5191865E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3620974E-002,-6.4888953E+000, 1.6820984E-004
 1.1580254E+002, 2.8853372E+000, 6.4505717E+001,-9.7252102E+001, 2.3352793E+001,-1.0721218E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2163046E-003,-6.6154668E+000, 1.6213834E-004
 1.1640186E+002, 2.7824811E+000, 6.3439543E+001,-9.5747491E+001, 2.2743142E+001,-1.1183891E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4735506E-002,-6.8941641E+000, 1.5539637E-004
 1.1700512E+002, 2.7260995E+000, 6.2375264E+001,-9.4838264E+001, 2.3075314E+001,-1.2646581E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5111839E-001,-6.7880528E+000, 1.5164226E-004
 1.1760052E+002, 2.7725104E+000, 6.1229040E+001,-9.3328729E+001, 2.2819637E+001,-1.1748728E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1223831E-002,-6.6250288E+000, 1.5342903E-004
 1.1820579E+002, 2.6572139E+000, 6.0447964E+001,-9.2775654E+001, 2.3555122E+001,-8.4069862E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0420755E-002,-6.1994244E+000, 1.4649643E-004
 1.1880481E+002, 2.4840896E+000, 5.9470734E+001,-9.1604598E+001, 2.3488604E+001,-9.5683868E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6252216E-002,-6.2568552E+000, 1.4061252E-004
 1.1940397E+002, 2.4768454E+000, 5.8308374E+001,-8.9315170E+001, 2.1792035E+001,-1.6449368E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3249788E-002,-6.9024097E+000, 1.3645865E-004
 1.2000179E+002, 2.4102027E+000, 5.7436206E+001,-8.8737638E+001, 2.2521981E+001,-2.0290584E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8263346E-002,-6.5721542E+000, 1.3257409E-004
 1.2060107E+002, 2.3357356E+000, 5.6769631E+001,-8.7477906E+001, 2.2281039E+001,-2.0564377E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9623467E-002,-6.2971441E+000, 1.2975156E-004
 1.2120131E+002, 2.2848718E+000, 5.5912110E+001,-8.6831086E+001, 2.2893850E+001,-1.2997203E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9167973E-002,-5.8702270E+000, 1.2761483E-004
 1.2180469E+002, 2.2643216E+000, 5.5008411E+001,-8.5601244E+001, 2.2520969E+001,-1.3951930E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6292467E-002,-5.9470616E+000, 1.2695532E-004
 1.2240279E+002, 2.2878057E+000, 5.3933612E+001,-8.4685782E+001, 2.3106537E+001,-1.0439675E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5328098E-002,-5.4622241E+000, 1.2694195E-004
 1.2300262E+002, 2.3101370E+000, 5.3116445E+001,-8.3277917E+001, 2.2047867E+001,-1.2706077E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6570286E-002,-5.9305289E+000, 1.2760927E-004
 1.2360580E+002, 2.2434010E+000, 5.2236779E+001,-8.2545305E+001, 2.2641761E+001,-9.8989339E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4763058E-002,-5.5223538E+000, 1.2772130E-004
 1.2420596E+002, 2.3282392E+000, 5.1137592E+001,-8.0969783E+001, 2.2109307E+001,-1.3888559E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9649983E-002,-5.5335297E+000, 1.2837466E-004
